province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Malacca,2025-Q2,2025,2,120.97327927546867,51.346246239111586,24.330669921875,1537,16,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2025-Q2,2025,2,120.35988798701435,53.45695900081291,27.053582214765107,2384,17,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2025-Q2,2025,2,188.88254209126754,72.72534241059205,18.45026178010471,192,13,True,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2025-Q2,2025,2,137.80144384807218,82.7173896160277,24.366564516129035,10794,48,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2025-Q2,2025,2,127.2297280034558,54.465654288115346,24.334968046951417,3068,24,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2025-Q2,2025,2,47.571715161438604,86.86858882634083,11.745090909090909,11,1,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2025-Q2,2025,2,129.5305500371103,65.99910152823888,25.918289522189134,7056,5,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2025-Q2,2025,2,71.87969486182062,32.07575631480062,77.44322974676291,8728,18,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q2,2025,2,69.49368862578461,26.829995445455978,51.36607228629176,33662,15,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q2,2025,2,134.19913048740645,62.941469573080255,24.95889832443045,43819,73,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2025-Q2,2025,2,28.17498705473399,15.366369366082564,26.457459016393443,183,5,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2025-Q3,2025,3,122.19236693604056,60.69187682849112,35.885884275618366,14722,37,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2025-Q3,2025,3,145.34282947486696,67.80750055895227,22.848485627177702,2296,13,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2025-Q3,2025,3,135.77838418385073,65.42299914345452,21.584634199134197,463,4,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2025-Q3,2025,3,123.09126021685456,60.90873496218763,28.01980400460187,122604,47,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2025-Q3,2025,3,67.52314775343577,26.83411232904479,70.62865217391304,23,1,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Malacca,2025-Q3,2025,3,124.89459250652116,55.04547851127506,23.45027548005908,2708,18,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2025-Q3,2025,3,134.13785425965528,56.550111038905605,33.512600926283284,2592,15,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2025-Q3,2025,3,137.1103755869565,59.960792156156565,34.4079140625,256,7,True,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2025-Q3,2025,3,137.58389757810968,81.60573315238558,26.455000064110777,15605,39,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2025-Q3,2025,3,136.20089280956932,56.48891753216539,27.805765245300318,4364,26,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2025-Q3,2025,3,91.37142907025789,41.46818332710096,22.898882352941175,17,1,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2025-Q3,2025,3,129.43782052339748,62.69559349804695,27.97715259108186,10800,5,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2025-Q3,2025,3,68.66869050373096,32.03429740704359,79.30247804610318,12755,22,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q3,2025,3,73.58531523495937,29.488975035224602,56.304378560415486,24652,21,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q3,2025,3,131.66838004408947,66.21303647127115,24.342823287495186,54485,78,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2025-Q3,2025,3,107.29788979341578,50.116671361959405,18.584820512820514,39,2,False,East Coast,3,1232100,7464,95,20416.01,653312.32
