province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Sakon Nakhon,2023-Q2,2023,2,53.62854316818957,38.028744456516485,168.70524165170556,2785.0,14.0,True,Northeastern,4,1138000,72117,118,7431.16,237648.59
Samut Prakan,2023-Q2,2023,2,64.05347330426504,50.521890411519294,121.8478706498561,48303.0,11.0,True,Bangkok & Vicinity,1,1381000,283160,1458,29177.7,933102.81
Samut Sakhon,2023-Q2,2023,2,108.08905425084151,74.59480028528907,109.74484285308327,3519.0,4.0,False,Bangkok & Vicinity,1,591000,391442,682,40335.42,1289926.65
Samut Songkhram,2023-Q2,2023,2,78.44067824882028,64.3487348117134,106.84151622418881,678.0,3.0,False,Western,2,187000,160089,452,16496.08,527544.48
Saraburi,2023-Q2,2023,2,58.50505605953386,56.442794452181595,103.3937966986851,10723.0,15.0,True,Central,1,639000,323556,182,33340.23,1066220.56
Satun,2023-Q2,2023,2,75.75357784192208,56.77123950628189,95.32319259259259,405.0,5.0,True,Southern,3,325000,113481,108,11693.44,373956.21
Si Sa Ket,2023-Q2,2023,2,59.54421389850828,44.87882382198733,175.02685008465443,6497.0,20.0,True,Northeastern,4,1442000,83332,161,8586.79,274605.61
Sing Buri,2023-Q2,2023,2,71.54073760294888,49.15443530070183,116.68489541547278,698.0,6.0,True,Central,3,200000,142428,245,14676.23,469345.84
Songkhla,2023-Q2,2023,2,75.35233047601275,54.24411666595959,113.48401466778421,26248.0,15.0,True,Southern,2,1431000,145123,185,14953.93,478226.73
Sukhothai,2023-Q2,2023,2,50.328660600200635,39.04507814524448,155.59893606755125,829.0,9.0,True,Northern,3,573000,80170,86,8260.97,264185.8
Suphan Buri,2023-Q2,2023,2,72.72074903954505,59.18740822401727,109.14241744486392,5033.0,12.0,True,Western,3,822000,107792,152,11107.23,355209.13
Surat Thani,2023-Q2,2023,2,67.82613267220492,52.512293248078535,125.75771741212883,13571.0,18.0,True,Southern,2,1077000,154835,81,15954.69,510230.87
Surin,2023-Q2,2023,2,61.940256295752,41.76730692103366,131.41622318166722,3011.0,11.0,True,Northeastern,4,1360000,81675,153,8416.05,269145.26
Tak,2023-Q2,2023,2,54.84811515993866,40.18817433590499,178.9870816221766,1948.0,5.0,True,Northern,3,699000,114952,40,11845.02,378803.63
Trang,2023-Q2,2023,2,72.74931961259412,62.405285709938596,102.24590084016182,9641.0,7.0,True,Southern,3,635000,109656,134,11299.3,361351.61
Trat,2023-Q2,2023,2,80.020513610488,57.347293594435044,110.59913465553237,958.0,3.0,False,Eastern,2,227000,160025,77,16489.48,527333.58
Ubon Ratchathani,2023-Q2,2023,2,30.86580506837094,28.586307310399963,107.62359638666418,5369.0,12.0,True,Northeastern,4,1868000,78275,119,8065.7,257941.17
Udon Thani,2023-Q2,2023,2,62.80173324322208,48.827541884513984,156.39630197613488,15839.0,11.0,True,Northeastern,4,1552000,90818,140,9358.17,299274.37
Uthai Thani,2023-Q2,2023,2,72.72406060239126,57.20065215990017,123.77533891213389,478.0,2.0,False,Northern,3,320000,101640,48,10473.31,334936.33
Uttaradit,2023-Q2,2023,2,53.99707126683218,43.76632983603729,168.586144375,1600.0,8.0,True,Northern,3,436000,103567,55,10671.87,341286.41
Yala,2023-Q2,2023,2,78.48154786718325,54.19851784349793,109.6268420502092,2868.0,3.0,False,Southern,4,553000,105453,124,10866.21,347501.38
Yasothon,2023-Q2,2023,2,47.500014534888535,33.927209090015076,172.7630577075099,1265.0,5.0,True,Northeastern,4,525000,70327,127,7246.72,231749.97
Amnat Charoen,2023-Q3,2023,3,66.27141968680984,41.392193986087,138.25307474226807,388.0,2.0,False,Northeastern,4,372000,77048,113,7939.27,253897.82
Ang Thong,2023-Q3,2023,3,74.20343215982336,58.34598477967183,74.06207206670638,1679.0,4.0,False,Central,3,269000,142287,283,14661.7,468881.2
Bangkok Metropolis,2023-Q3,2023,3,102.8679348745089,71.20093460130761,81.51927568490113,619907.0,54.0,True,Bangkok & Vicinity,1,5456000,593927,3488,61200.11,1957179.52
Bueng Kan,2023-Q3,2023,3,89.42551859308244,69.7201437466892,116.88009266409266,3108.0,5.0,True,Northeastern,4,419000,80159,105,8259.84,264149.56
Buri Ram,2023-Q3,2023,3,53.60485035332122,40.030612579604785,127.78894276556775,4368.0,14.0,True,Northeastern,4,1566000,80684,155,8313.93,265879.6
Chachoengsao,2023-Q3,2023,3,122.7198594785172,77.8534283795546,69.36915834886449,14487.0,10.0,True,Eastern,2,733000,400385,142,41256.93,1319396.7
Chai Nat,2023-Q3,2023,3,74.68663841176924,62.150460539490155,93.73649999999999,472.0,4.0,False,Central,3,314000,135667,131,13979.56,447066.18
Chaiyaphum,2023-Q3,2023,3,62.89505241983179,39.522596831177346,142.44245490892936,2251.0,12.0,True,Northeastern,4,1106000,73134,88,7535.96,240999.93
Chanthaburi,2023-Q3,2023,3,95.42973446534026,71.43986339302998,78.32890714046262,2983.0,11.0,True,Eastern,2,536000,243317,83,25072.15,801807.38
